Country_AvgTemp_BKey,Year,Country,TotalEmissions,PerCapitaEmissions,ShareOfGlobalEmissions,AverageTemperature
Sierra Leone||1980||26.494,1980,Sierra Leone,0.608224,0.179523,0.00314,26.494
Sierra Leone||1981||26.357833333333332,1981,Sierra Leone,0.692496,0.199912,0.003675,26.357833333333332
Sierra Leone||1982||26.254416666666668,1982,Sierra Leone,0.553264,0.156289,0.002958,26.254416666666668
Sierra Leone||1983||26.65341666666667,1983,Sierra Leone,0.688832,0.190285,0.003649,26.65341666666667
Sierra Leone||1984||26.402916666666663,1984,Sierra Leone,0.615552,0.166006,0.003169,26.402916666666663
Sierra Leone||1985||26.28925,1985,Sierra Leone,0.663184,0.174293,0.003297,26.28925
Sierra Leone||1986||26.07575,1986,Sierra Leone,0.674176,0.172115,0.003305,26.07575
Sierra Leone||1987||26.8835,1987,Sierra Leone,0.498304,0.123404,0.002366,26.8835
Sierra Leone||1988||26.544916666666666,1988,Sierra Leone,0.458,0.110176,0.002095,26.544916666666666
Sierra Leone||1989||26.362333333333336,1989,Sierra Leone,0.373728,0.087853,0.001684,26.362333333333336
Sierra Leone||1990||26.551416666666668,1990,Sierra Leone,0.538608,0.124678,0.002373,26.551416666666668
Sierra Leone||1991||26.621583333333337,1991,Sierra Leone,0.600896,0.138169,0.002593,26.621583333333337
Sierra Leone||1992||26.397166666666667,1992,Sierra Leone,0.450672,0.10365,0.002008,26.397166666666667
Sierra Leone||1993||26.608833333333333,1993,Sierra Leone,0.454336,0.104952,0.002003,26.608833333333333
Sierra Leone||1994||26.35825,1994,Sierra Leone,0.479984,0.111365,0.002101,26.35825
Sierra Leone||1995||26.578166666666664,1995,Sierra Leone,0.249152,0.057888,0.001068,26.578166666666664
Sierra Leone||1996||26.7045,1996,Sierra Leone,0.29312,0.067962,0.001219,26.7045
Sierra Leone||1997||26.6695,1997,Sierra Leone,0.223504,0.051558,0.000924,26.6695
Sierra Leone||1998||27.07575,1998,Sierra Leone,0.25648,0.058544,0.001064,27.07575
Sierra Leone||1999||26.5215,1999,Sierra Leone,0.14656,0.032846,0.0006,26.5215
Sierra Leone||2000||26.546833333333336,2000,Sierra Leone,0.388384,0.084708,0.001546,26.546833333333336
Sierra Leone||2001||26.82675,2001,Sierra Leone,0.417696,0.087862,0.001649,26.82675
Sierra Leone||2002||26.992666666666665,2002,Sierra Leone,0.53456,0.107644,0.002063,26.992666666666665
Sierra Leone||2003||26.992416666666667,2003,Sierra Leone,0.56792,0.109194,0.00209,26.992416666666667
Sierra Leone||2004||26.978916666666667,2004,Sierra Leone,0.553264,0.101815,0.001943,26.978916666666667
Sierra Leone||2005||27.028583333333337,2005,Sierra Leone,0.461664,0.081768,0.00157,27.028583333333337
Sierra Leone||2006||26.71775,2006,Sierra Leone,0.615552,0.105602,0.002027,26.71775
Sierra Leone||2007||26.83741666666667,2007,Sierra Leone,0.516624,0.086248,0.001651,26.83741666666667
Sierra Leone||2008||26.97875,2008,Sierra Leone,0.534944,0.08721,0.001675,26.97875
Sierra Leone||2009||26.985,2009,Sierra Leone,0.534944,0.085277,0.0017,26.985
Sierra Leone||2010||27.17716666666667,2010,Sierra Leone,0.575248,0.089658,0.001736,27.17716666666667
Sierra Leone||2011||26.92625,2011,Sierra Leone,0.743792,0.113331,0.002174,26.92625
Sierra Leone||2012||26.676416666666668,2012,Sierra Leone,0.86104,0.128265,0.002477,26.676416666666668
Sierra Leone||2013||26.948,2013,Sierra Leone,1.033248,0.150531,0.002953,26.948
Singapore||1950||26.560166666666664,1950,Singapore,1.913932,1.872732,0.031908,26.560166666666664
Singapore||1951||26.840000000000003,1951,Singapore,2.825777,2.645859,0.044334,26.840000000000003
Singapore||1952||26.88716666666667,1952,Singapore,3.441306,3.072595,0.05327,26.88716666666667
Singapore||1953||26.927750000000003,1953,Singapore,3.481713,2.955614,0.052421,26.927750000000003
Singapore||1954||26.647916666666664,1954,Singapore,3.771295,3.041367,0.055583,26.647916666666664
Singapore||1955||26.638,1955,Singapore,4.052795,3.10559,0.054495,26.638
Singapore||1956||26.47275,1956,Singapore,4.095895,2.983172,0.051729,26.47275
Singapore||1957||26.787166666666668,1957,Singapore,1.729408,1.200978,0.021144,26.787166666666668
Singapore||1958||27.079833333333337,1958,Singapore,2.297328,1.523427,0.02731,27.079833333333337
Singapore||1959||26.882416666666668,1959,Singapore,1.799024,1.144417,0.020331,26.882416666666668
Singapore||1960||26.92941666666667,1960,Singapore,1.39232,0.852615,0.014915,26.92941666666667
Singapore||1961||26.727,1961,Singapore,2.092144,1.237955,0.022362,26.727
Singapore||1962||26.560833333333335,1962,Singapore,2.575286,1.479199,0.026584,26.560833333333335
Singapore||1963||26.77116666666667,1963,Singapore,3.395756,1.898131,0.033175,26.77116666666667
Singapore||1964||26.664666666666665,1964,Singapore,3.699838,2.01626,0.034354,26.664666666666665
Singapore||1965||26.63291666666667,1965,Singapore,2.527328,1.345755,0.022427,26.63291666666667
Singapore||1966||26.887833333333333,1966,Singapore,0.672592,0.350491,0.005703,26.887833333333333
Singapore||1967||26.681749999999997,1967,Singapore,3.053874,1.558894,0.02509,26.681749999999997
Singapore||1968||26.745666666666665,1968,Singapore,5.413105,2.710618,0.042171,26.745666666666665
Singapore||1969||27.062416666666667,1969,Singapore,7.197234,3.536724,0.052566,27.062416666666667
Singapore||1970||26.854583333333338,1970,Singapore,18.192482,8.780155,0.122699,26.854583333333338
Singapore||1971||26.605500000000003,1971,Singapore,16.577133,7.852739,0.107463,26.605500000000003
Singapore||1972||26.942000000000004,1972,Singapore,22.218089,10.333995,0.137636,26.942000000000004
Singapore||1973||26.95975,1973,Singapore,21.199408,9.680095,0.124697,26.95975
Singapore||1974||26.672583333333336,1974,Singapore,21.946775,9.859288,0.129664,26.672583333333336
Singapore||1975||26.638,1975,Singapore,24.517803,10.848585,0.14505,26.638
Singapore||1976||26.55875,1976,Singapore,29.998523,13.105515,0.168533,26.55875
Singapore||1977||26.822000000000003,1977,Singapore,28.264946,12.20948,0.154555,26.822000000000003
Singapore||1978||26.904583333333335,1978,Singapore,33.108249,14.14278,0.174632,26.904583333333335
Singapore||1979||26.95975,1979,Singapore,36.05726,15.1948,0.185249,26.95975
Singapore||1980||26.95641666666667,1980,Singapore,31.343283,12.994728,0.161818,26.95641666666667
Singapore||1981||26.981,1981,Singapore,26.740553,10.865727,0.141925,26.981
Singapore||1982||26.8365,1982,Singapore,29.605774,11.757654,0.158311,26.8365
Singapore||1983||27.304916666666667,1983,Singapore,34.810361,13.48716,0.184413,27.304916666666667
Singapore||1984||26.483500000000003,1984,Singapore,33.216854,12.563107,0.17099,26.483500000000003
Singapore||1985||26.820083333333333,1985,Singapore,33.266609,12.293647,0.165367,26.820083333333333
Singapore||1986||26.847833333333337,1986,Singapore,34.876516,12.627269,0.170949,26.847833333333337
Singapore||1987||27.181583333333332,1987,Singapore,32.46052,11.523081,0.154114,27.181583333333332
Singapore||1988||27.06725,1988,Singapore,35.9492,12.512774,0.164407,27.06725
Singapore||1989||26.792333333333335,1989,Singapore,41.708704,14.201125,0.187933,26.792333333333335
Singapore||1990||27.13,1990,Singapore,44.290555,14.699819,0.195133,27.13
Singapore||1991||26.994083333333336,1991,Singapore,45.049408,14.527381,0.194434,26.994083333333336
Singapore||1992||26.997416666666663,1992,Singapore,48.212664,15.066458,0.214804,26.997416666666663
Singapore||1993||26.928833333333333,1993,Singapore,50.871113,15.387511,0.224274,26.928833333333333
Singapore||1994||27.08775,1994,Singapore,61.344561,17.95801,0.268539,27.08775
Singapore||1995||27.0725,1995,Singapore,41.841788,11.866644,0.179331,27.0725
Singapore||1996||27.043333333333333,1996,Singapore,49.349234,13.564935,0.205187,27.043333333333333
Singapore||1997||27.38891666666667,1997,Singapore,58.071754,15.477546,0.240054,27.38891666666667
Singapore||1998||27.77591666666667,1998,Singapore,48.356411,12.524323,0.200548,27.77591666666667
Singapore||1999||27.01675,1999,Singapore,49.870518,12.609486,0.204128,27.01675
Singapore||2000||27.0965,2000,Singapore,48.856301,12.126161,0.194499,27.0965
Singapore||2001||27.189333333333337,2001,Singapore,49.442099,12.127078,0.195175,27.189333333333337
Singapore||2002||27.40608333333333,2002,Singapore,47.172701,11.494323,0.182055,27.40608333333333
Singapore||2003||27.311833333333336,2003,Singapore,49.496845,11.987611,0.182133,27.311833333333336
Singapore||2004||27.328666666666667,2004,Singapore,46.858896,11.218314,0.164588,27.328666666666667
Singapore||2005||27.493583333333333,2005,Singapore,36.467792,8.548474,0.123994,27.493583333333333
Singapore||2006||27.32841666666667,2006,Singapore,43.044672,9.778435,0.141713,27.32841666666667
Singapore||2007||27.13,2007,Singapore,47.518416,10.377466,0.151846,27.13
Singapore||2008||27.067666666666668,2008,Singapore,57.572432,12.054529,0.180218,27.067666666666668
Singapore||2009||27.473333333333333,2009,Singapore,90.09776,18.139271,0.28635,27.473333333333333
Singapore||2010||27.6035,2010,Singapore,56.619792,11.034845,0.170892,27.6035
Singapore||2011||27.28216666666667,2011,Singapore,30.271968,5.750754,0.08849,27.28216666666667
Singapore||2012||27.303583333333336,2012,Singapore,48.14496,8.967212,0.138507,27.303583333333336
Singapore||2013||27.602875,2013,Singapore,54.366432,9.968176,0.155389,27.602875
Slovakia||1860||7.1499999999999995,1860,Slovakia,0.064734,0.026152,0.019578,7.1499999999999995
Slovakia||1861||7.452916666666667,1861,Slovakia,0.212824,0.085673,0.061203,7.452916666666667
Slovakia||1862||7.578916666666667,1862,Slovakia,0.361801,0.145125,0.102187,7.578916666666667
Slovakia||1863||8.784333333333334,1863,Slovakia,0.510778,0.204151,0.135176,8.784333333333334
Slovakia||1864||5.791916666666666,1864,Slovakia,0.659754,0.262754,0.162065,5.791916666666666
Slovakia||1865||7.21675,1865,Slovakia,0.808731,0.320936,0.187073,7.21675
Slovakia||1866||8.081999999999999,1866,Slovakia,0.957708,0.378699,0.214747,8.081999999999999
Slovakia||1867||7.119416666666666,1867,Slovakia,1.105798,0.435697,0.231428,7.119416666666666
Slovakia||1868||8.551,1868,Slovakia,1.254775,0.492631,0.255684,8.551
Slovakia||1869||7.854416666666666,1869,Slovakia,1.403752,0.549153,0.269367,7.854416666666666
Slovakia||1870||5.983416666666667,1870,Slovakia,1.552729,0.605265,0.291572,5.983416666666667
Slovakia||1871||5.7573333333333325,1871,Slovakia,1.701705,0.66097,0.300579,5.7573333333333325
Slovakia||1872||8.802916666666667,1872,Slovakia,1.849795,0.715926,0.295319,8.802916666666667
Slovakia||1873||8.064,1873,Slovakia,1.998772,0.770858,0.300378,8.064
Slovakia||1874||7.192333333333333,1874,Slovakia,2.147749,0.825357,0.344745,7.192333333333333
Slovakia||1875||5.993666666666667,1875,Slovakia,2.296726,0.879457,0.339853,5.993666666666667
Slovakia||1876||7.0935,1876,Slovakia,3.970055,1.514778,0.579103,7.0935
Slovakia||1877||7.2335,1877,Slovakia,4.171351,1.585966,0.596676,7.2335
Slovakia||1878||7.668500000000001,1878,Slovakia,4.372647,1.656565,0.620777,7.668500000000001
Slovakia||1879||6.47975,1879,Slovakia,4.698977,1.773841,0.622488,6.47975
Slovakia||1880||7.440416666666667,1880,Slovakia,4.978309,1.87258,0.58314,7.440416666666667
Slovakia||1881||6.3077499999999995,1881,Slovakia,5.25764,1.970661,0.595829,6.3077499999999995
Slovakia||1882||8.078,1882,Slovakia,5.376467,2.008007,0.57692,8.078
Slovakia||1883||6.770499999999999,1883,Slovakia,5.742701,2.137134,0.579464,6.770499999999999
Slovakia||1884||7.292833333333333,1884,Slovakia,5.931583,2.199615,0.591869,7.292833333333333
Slovakia||1885||7.481333333333332,1885,Slovakia,6.227763,2.301205,0.616809,7.481333333333332
Slovakia||1886||7.47075,1886,Slovakia,6.546999,2.410532,0.638433,7.47075
Slovakia||1887||6.642166666666667,1887,Slovakia,6.876876,2.523019,0.638662,6.642166666666667
Slovakia||1888||6.2956666666666665,1888,Slovakia,7.370805,2.694582,0.618213,6.2956666666666665
Slovakia||1889||6.894500000000001,1889,Slovakia,7.803547,2.8426,0.654767,6.894500000000001
Slovakia||1890||7.1705000000000005,1890,Slovakia,8.345362,3.029117,0.64271,7.1705000000000005
Slovakia||1891||6.861250000000001,1891,Slovakia,8.652183,3.129275,0.636714,6.861250000000001
Slovakia||1892||7.179083333333334,1892,Slovakia,8.783425,3.165405,0.641086,7.179083333333334
Slovakia||1893||6.646833333333333,1893,Slovakia,8.978513,3.224163,0.663269,6.646833333333333
Slovakia||1894||7.434833333333333,1894,Slovakia,9.203752,3.29325,0.657004,7.434833333333333
Slovakia||1895||6.932416666666666,1895,Slovakia,9.552251,3.405749,0.643126,6.932416666666666
Slovakia||1896||7.037166666666667,1896,Slovakia,9.787245,3.477079,0.63814,7.037166666666667
Slovakia||1897||7.340416666666666,1897,Slovakia,10.358322,3.66683,0.644851,7.340416666666666
Slovakia||1898||8.187583333333334,1898,Slovakia,10.589768,3.735382,0.625031,8.187583333333334
Slovakia||1899||7.317166666666666,1899,Slovakia,10.864666,3.818671,0.586991,7.317166666666666
Slovakia||1900||8.050416666666667,1900,Slovakia,10.785744,3.777402,0.552092,8.050416666666667
Slovakia||1901||7.24775,1901,Slovakia,11.269919,3.932884,0.558353,7.24775
Slovakia||1902||6.423166666666667,1902,Slovakia,11.420669,3.971355,0.551737,6.423166666666667
Slovakia||1903||7.830749999999999,1903,Slovakia,11.635266,4.031538,0.515151,7.830749999999999
Slovakia||1904||7.510833333333333,1904,Slovakia,11.748773,4.056338,0.514674,7.510833333333333
Slovakia||1905||7.426833333333334,1905,Slovakia,12.094612,4.160838,0.497486,7.426833333333334
Slovakia||1906||7.587666666666667,1906,Slovakia,12.630219,4.329593,0.494485,7.587666666666667
Slovakia||1907||6.97825,1907,Slovakia,13.274011,4.534183,0.459653,6.97825
Slovakia||1908||6.729916666666667,1908,Slovakia,13.518759,4.601304,0.486411,6.729916666666667
Slovakia||1909||7.038666666666667,1909,Slovakia,13.43629,4.556913,0.464818,7.038666666666667
Slovakia||1910||8.014833333333334,1910,Slovakia,13.296181,4.493301,0.438506,8.014833333333334
Slovakia||1911||8.030583333333334,1911,Slovakia,13.464666,4.534038,0.436136,8.030583333333334
Slovakia||1912||6.705083333333332,1912,Slovakia,14.326604,4.807067,0.443081,6.705083333333332
Slovakia||1913||7.433166666666666,1913,Slovakia,14.985471,5.010194,0.428369,7.433166666666666
Slovakia||1914||7.21525,1914,Slovakia,13.661528,4.55125,0.43042,7.21525
Slovakia||1915||7.323166666666666,1915,Slovakia,13.631378,4.524999,0.435453,7.323166666666666
Slovakia||1916||8.222166666666666,1916,Slovakia,14.508391,4.798939,0.429412,8.222166666666666
Slovakia||1917||7.140499999999999,1917,Slovakia,13.642906,4.496557,0.386096,7.140499999999999
Slovakia||1918||8.000416666666666,1918,Slovakia,11.631719,3.819673,0.333915,8.000416666666666
Slovakia||1919||6.874416666666666,1919,Slovakia,10.988814,3.595437,0.363877,6.874416666666666
Slovakia||1920||7.84275,1920,Slovakia,10.898363,3.552882,0.310195,7.84275
Slovakia||1921||7.9905,1921,Slovakia,10.466508,3.399695,0.339477,7.9905
Slovakia||1922||6.578833333333333,1922,Slovakia,9.341201,3.023148,0.288823,6.578833333333333
Slovakia||1923||7.835,1923,Slovakia,9.873261,3.183728,0.268982,7.835
Slovakia||1924||6.788333333333333,1924,Slovakia,12.118554,3.893541,0.329042,6.788333333333333
Slovakia||1925||7.780916666666667,1925,Slovakia,11.404707,3.650873,0.307421,7.780916666666667
Slovakia||1926||8.264416666666667,1926,Slovakia,11.563438,3.688231,0.317485,8.264416666666667
Slovakia||1927||7.749749999999999,1927,Slovakia,12.409414,3.943674,0.311922,7.749749999999999
Slovakia||1928||7.617249999999999,1928,Slovakia,13.065621,4.137124,0.329969,7.617249999999999
Slovakia||1929||6.491,1929,Slovakia,14.615689,4.611119,0.343721,6.491
Slovakia||1930||8.24575,1930,Slovakia,12.884517,4.050175,0.328737,8.24575
Slovakia||1931||7.093166666666666,1931,Slovakia,12.055389,3.77577,0.344146,7.093166666666666
Slovakia||1932||7.537333333333333,1932,Slovakia,10.507113,3.278886,0.33273,7.537333333333333
Slovakia||1933||6.413083333333334,1933,Slovakia,9.609747,2.987951,0.289017,6.413083333333334
Slovakia||1934||9.040416666666667,1934,Slovakia,9.599098,2.973792,0.265439,9.040416666666667
Slovakia||1935||7.602250000000001,1935,Slovakia,9.881965,3.050297,0.260432,7.602250000000001
Slovakia||1936||8.125083333333334,1936,Slovakia,10.736792,3.302113,0.257566,8.125083333333334
Slovakia||1937||8.21275,1937,Slovakia,13.005087,3.985192,0.291813,8.21275
Slovakia||1938||7.996833333333334,1938,Slovakia,14.902115,4.549907,0.355358,7.996833333333334
Slovakia||1939||8.190916666666666,1939,Slovakia,16.372331,4.980624,0.369096,8.190916666666666
Slovakia||1940||5.576083333333333,1940,Slovakia,18.452696,5.593089,0.380697,5.576083333333333
Slovakia||1941||6.346916666666668,1941,Slovakia,18.573283,5.609178,0.374803,6.346916666666668
Slovakia||1942||6.652833333333334,1942,Slovakia,20.032011,6.027729,0.405863,6.652833333333334
Slovakia||1943||8.032166666666667,1943,Slovakia,22.116795,6.63086,0.440673,8.032166666666667
Slovakia||1944||7.624583333333334,1944,Slovakia,21.087313,6.299231,0.413392,7.624583333333334
Slovakia||1945||7.935333333333333,1945,Slovakia,11.190996,3.330839,0.263887,7.935333333333333
Slovakia||1946||8.115166666666665,1946,Slovakia,13.928294,4.130489,0.300848,8.115166666666665
Slovakia||1947||7.744666666666666,1947,Slovakia,15.80638,4.670405,0.308363,7.744666666666666
Slovakia||1948||8.035166666666667,1948,Slovakia,17.08328,5.029352,0.316562,8.035166666666667
Slovakia||1949||8.253916666666667,1949,Slovakia,17.958504,5.267803,0.342767,8.253916666666667
Slovakia||1950||8.382249999999999,1950,Slovakia,18.489656,5.379592,0.308246,8.382249999999999
Slovakia||1951||8.8405,1951,Slovakia,19.702717,5.611711,0.309121,8.8405
Slovakia||1952||7.518333333333333,1952,Slovakia,21.066543,5.871389,0.326099,7.518333333333333
Slovakia||1953||8.032,1953,Slovakia,21.834464,5.957562,0.328744,8.032
Slovakia||1954||7.042833333333333,1954,Slovakia,23.317984,6.233088,0.343672,7.042833333333333
Slovakia||1955||7.284833333333332,1955,Slovakia,24.204689,6.34461,0.325461,7.284833333333332
Slovakia||1956||6.449999999999999,1956,Slovakia,25.972858,6.68198,0.328027,6.449999999999999
Slovakia||1957||8.158,1957,Slovakia,27.127338,6.858998,0.331657,8.158
Slovakia||1958||7.95825,1958,Slovakia,29.640363,7.373225,0.352353,7.95825
Slovakia||1959||8.063333333333333,1959,Slovakia,29.667744,7.269724,0.335285,8.063333333333333
Slovakia||1960||8.039916666666667,1960,Slovakia,31.641626,7.642905,0.338961,8.039916666666667
Slovakia||1961||8.479583333333334,1961,Slovakia,34.342672,8.184622,0.367066,8.479583333333334
Slovakia||1962||7.12,1962,Slovakia,36.597656,8.61324,0.377782,7.12
Slovakia||1963||7.170583333333333,1963,Slovakia,38.498108,8.955131,0.376104,7.170583333333333
Slovakia||1964||7.27475,1964,Slovakia,40.065861,9.225388,0.372027,7.27475
Slovakia||1965||6.69075,1965,Slovakia,39.039828,8.907102,0.346427,6.69075
Slovakia||1966||8.383583333333334,1966,Slovakia,38.819832,8.786743,0.329154,8.383583333333334
Slovakia||1967||8.268833333333333,1967,Slovakia,38.739088,8.70737,0.318277,8.268833333333333
Slovakia||1968||7.958333333333333,1968,Slovakia,40.530362,9.053018,0.315755,7.958333333333333
Slovakia||1969||7.33475,1969,Slovakia,43.027474,9.548929,0.314256,7.33475
Slovakia||1970||7.333666666666667,1970,Slovakia,49.331403,10.868342,0.332716,7.333666666666667
